Name,University,Course,Intake,Status,GRE,English Test,English Score,CGPA,Work Experience,
DaphneDiggory,University of Texas at Austin,Management Information System,Fall 2019 ,Interested,N.A. ,IELTS,6.5,6 CGPA ,4 months,
ManeeshMettu,University of Texas at Austin,Management Information System,Fall 2019 ,Interested,315,TOEFL,112,8.3 CGPA ,12 months,
bharathku1995,University of Texas at Austin,Management Information System,Fall 2018 ,Interested,N.A. ,IELTS,7,62.30%,NA,
aviralpushkarna,University of Texas at Austin,Management Information System,Fall 2019 ,Interested,318,ENG TEST,NA ,7.71 CGPA ,NA,
srinivas1708,University of Texas at Austin,Management Information System,Fall 2018 ,Interested,302,TOEFL,112,8.5 CGPA ,12 months,
Urjasvit,University of Texas at Austin,Management Information System,Fall 2018 ,Interested,N.A. ,ENG TEST,NA ,7.7 CGPA ,2 months,
Namrathan,University of Texas at Austin,Management Information System,Fall 2019 ,Interested,312,TOEFL,114,64%,22 months,
lakshmipr1994,University of Texas at Austin,Management Information System,Fall 2019 ,Interested,N.A. ,ENG TEST,NA ,8.3 CGPA ,24 months,
chaitalip,University of Texas at Austin,Management Information System,Spring 2018 ,Interested,N.A. ,ENG TEST,NA ,63%,40 months,
Sujesh,University of Texas at Austin,Management Information System,Fall 2019 ,Interested,321,TOEFL,114,7.58 CGPA ,38 months,
Siddhu741,University of Texas at Austin,Management Information System,Spring 2019 ,Interested,324,TOEFL,106,7.49 CGPA ,55 months,
aman2129,University of Texas at Austin,Management Information System,Fall 2019 ,Interested,326,TOEFL,99,8.322 CGPA ,12 months,
ambitasu1991,University of Texas at Austin,Management Information System,Spring 2019 ,Interested,322,ENG TEST,NA ,70%,60 months,
vaibhav7117,University of Texas at Austin,Management Information System,Fall 2019 ,Interested,292,TOEFL,77,6 CGPA ,10 months,
Dreamery,University of Texas at Austin,Management Information System,Fall 2019 ,Interested,N.A. ,ENG TEST,NA ,70%,36 months,
rohinik,University of Texas at Austin,Management Information System,Fall 2019 ,Interested,296,TOEFL,100,8.05 CGPA ,48 months,
kruthikanemana,University of Texas at Austin,Management Information System,Fall 2019 ,Interested,N.A. ,ENG TEST,NA ,8.6 CGPA ,NA,
Prajesh06,University of Utah,Management Information System,Fall 2018 ,Applied,299,ENG TEST,NA ,71%,33 months,
Aashesh,University of Utah,Management Information System,Fall 2018 ,Applied,308,IELTS,7.5,7.95 CGPA ,18 months,
scarstruck4,University of Utah,Management Information System,Fall 2017 ,Applied,308,TOEFL,101,5.9 CGPA ,21 months,
Adi2812,University of Utah,Management Information System,Fall 2017 ,Applied,311,TOEFL,102,6.34 CGPA ,27 months,
swami,University of Utah,Management Information System,Fall 2017 ,Applied,312,TOEFL,96,7.81 CGPA ,44 months,
Surendra4473,University of Utah,Management Information System,Fall 2017 ,Applied,305,TOEFL,87,68%,60 months,
Romitshah,University of Utah,Management Information System,Fall 2017 ,Applied,305,TOEFL,101,60.68%,36 months,
hshaikh,University of Utah,Management Information System,Fall 2017 ,Applied,312,TOEFL,115,73%,33 months,
mangeetha,University of Utah,Management Information System,Fall 2017 ,Applied,302,IELTS,6.5,69.40%,50 months,
letters,University of Utah,Management Information System,Fall 2018 ,Admit,N.A. ,ENG TEST,NA ,9 CGPA ,NA,
Jaiwant,University of Utah,Management Information System,Fall 2018 ,Admit,301,TOEFL,93,83.50%,20 months,
deep0903,University of Utah,Management Information System,Fall 2018 ,Admit,302,IELTS,7.5,63.20%,32 months,
MAnkeerat,University of Utah,Management Information System,Fall 2018 ,Admit,300,TOEFL,99,7.14 CGPA ,39 months,
gellaa,University of Utah,Management Information System,Fall 2018 ,Admit,N.A. ,IELTS,6.5,73%,37 months,
akhilesh910,University of Utah,Management Information System,Fall 2018 ,Admit,307,TOEFL,97,67%,48 months,
mohitghodake,University of Utah,Management Information System,Fall 2018 ,Admit,311,TOEFL,98,7.31 CGPA ,25 months,
Snehaw,University of Utah,Management Information System,Fall 2018 ,Admit,299,TOEFL,97,72.30%,48 months,
Triplek,University of Utah,Management Information System,Fall 2018 ,Admit,311,TOEFL,102,74%,85 months,
Avanti Parchand,University of Utah,Management Information System,Fall 2018 ,Admit,314,TOEFL,99,65%,30 months,
Girih,University of Utah,Management Information System,Fall 2018 ,Admit,307,TOEFL,101,8.63 CGPA ,45 months,
SauravD,University of Utah,Management Information System,Fall 2018 ,Admit,323,TOEFL,108,7.7 CGPA ,NA,
cmpandya29,University of Utah,Management Information System,Fall 2018 ,Admit,304,TOEFL,0,7.13 CGPA ,38 months,
Prakirn,University of Utah,Management Information System,Fall 2018 ,Admit,321,TOEFL,104,6.541 CGPA ,2 months,
pratzpurohit,University of Utah,Management Information System,Fall 2018 ,Admit,313,TOEFL,109,81.74%,25 months,
sammi,University of Utah,Management Information System,Fall 2018 ,Admit,297,IELTS,0,87%,7 months,
Sukrit07,University of Utah,Management Information System,Fall 2018 ,Admit,324,TOEFL,109,6.2 CGPA ,40 months,
Saikumar91,University of Utah,Management Information System,Fall 2018 ,Admit,297,TOEFL,81,62%,46 months,
harshu31,University of Utah,Management Information System,Fall 2018 ,Admit,311,TOEFL,102,9.06 CGPA ,11 months,
bara,University of Utah,Management Information System,Fall 2018 ,Admit,320,TOEFL,108,65%,41 months,
ALI52,University of Utah,Management Information System,Fall 2018 ,Reject,309,TOEFL,0,6.03 CGPA ,28 months,
Mano007,University of Utah,Management Information System,Fall 2018 ,Reject,307,IELTS,7,77.29%,28 months,
abhijay22,University of Utah,Management Information System,Fall 2018 ,Reject,319,TOEFL,101,6.57 CGPA ,15 months,
BillaOnline,University of Utah,Management Information System,Fall 2017 ,Reject,316,TOEFL,94,55%,NA,
ezhilarasanelec,University of Utah,Management Information System,Fall 2017 ,Reject,302,TOEFL,99,6.7 CGPA ,22 months,
SridharRamesh,University of Utah,Management Information System,Fall 2017 ,Reject,312,TOEFL,90,8.5 CGPA ,30 months,
Anurag K S,University of Utah,Management Information System,Fall 2017 ,Reject,304,TOEFL,84,72%,18 months,
Megan D'souza ,University of Utah,Management Information System,Fall 2017 ,Reject,305,TOEFL,102,7.95 CGPA ,15 months,
slodh,University of Utah,Management Information System,Fall 2017 ,Reject,316,TOEFL,96,7.32 CGPA ,35 months,
plavie,University of Utah,Management Information System,Fall 2017 ,Reject,303,TOEFL,93,7.46 CGPA ,1 month,
Garvvson,University of Utah,Management Information System,Fall 2017 ,Reject,297,TOEFL,83,6.15 CGPA ,1 month,
mgangrade7,University of Utah,Management Information System,Fall 2017 ,Reject,299,TOEFL,89,69.06%,33 months,
Gowrisankar ,University of Utah,Management Information System,Fall 2017 ,Reject,300,TOEFL,97,79.43%,58 months,
MugdhaDeshpande,University of Utah,Management Information System,Spring 2017 ,Reject,309,TOEFL,96,65%,18 months,
bhavesh.bendale,University of Utah,Management Information System,Spring 2017 ,Reject,302,TOEFL,91,64%,67 months,
Abhiggg,University of Utah,Management Information System,Fall 2018 ,Interested,314,TOEFL,100,8.5 CGPA ,15 months,
priyabalaji,University of Utah,Management Information System,Fall 2019 ,Interested,N.A. ,IELTS,7.5,7.35 CGPA ,NA,
sisirchinferno,University of Utah,Management Information System,Spring 2019 ,Interested,308,TOEFL,100,6.47 CGPA ,38 months,
sonaljain,University of Utah,Management Information System,Spring 2019 ,Interested,310,TOEFL,99,7.81 CGPA ,21 months,
souravgoel,University of Utah,Management Information System,Fall 2018 ,Interested,290,ENG TEST,NA ,65%,50 months,
Phalguni,University of Utah,Management Information System,Fall 2018 ,Interested,295,TOEFL,92,8.28 CGPA ,26 months,
tpratik,University of Utah,Management Information System,Fall 2018 ,Interested,318,TOEFL,113,70%,NA,
kc shruthi,University of Utah,Management Information System,Fall 2018 ,Interested,301,TOEFL,99,74%,36 months,
TejashreeAykar,University of Utah,Management Information System,Fall 2018 ,Interested,298,TOEFL,96,67%,58 months,
soham04,University of Utah,Management Information System,Fall 2018 ,Interested,304,ENG TEST,NA ,7.1 CGPA ,36 months,
Kibria,University of Utah,Management Information System,Fall 2018 ,Interested,305,TOEFL,88,9 CGPA ,40 months,
JShilpa26,University of Utah,Management Information System,Fall 2018 ,Interested,303,TOEFL,104,66%,36 months,
vnerul,University of Utah,Management Information System,Fall 2018 ,Interested,297,ENG TEST,NA ,55%,NA,
srishti1995,University of Utah,Management Information System,Fall 2018 ,Interested,297,TOEFL,88,81%,20 months,
sanjeevmd,University of Utah,Management Information System,Fall 2019 ,Interested,306,TOEFL,86,6.73 CGPA ,7 months,
vedanth,University of Utah,Management Information System,Fall 2018 ,Interested,N.A. ,ENG TEST,NA ,7.04 CGPA ,12 months,
HubbaHubba,University of Utah,Management Information System,Fall 2018 ,Interested,321,TOEFL,104,60.32%,39 months,
omiAndro,University of Utah,Management Information System,Fall 2018 ,Interested,N.A. ,ENG TEST,NA ,68%,29 months,
shrini16,University of Utah,Management Information System,Fall 2018 ,Interested,302,TOEFL,96,74%,24 months,
Sanchit123,University of Utah,Management Information System,Fall 2018 ,Interested,304,TOEFL,93,7.5 CGPA ,30 months,
RushilAnand,University of Washington,Management Information System,Fall 2018 ,Applied,306,TOEFL,103,63.17%,27 months,
Sai Subhasree,University of Washington,Management Information System,Fall 2018 ,Applied,319,TOEFL,111,9.6 CGPA ,6 months,
ks11,University of Washington,Management Information System,Fall 2018 ,Applied,324,TOEFL,113,7.9 CGPA ,15 months,
Shalki,University of Washington,Management Information System,Fall 2018 ,Applied,316,ENG TEST,NA ,7.5 CGPA ,36 months,
abhijay22,University of Washington,Management Information System, Fall 2018 ,Applied,319,TOEFL,101,6.57 CGPA ,15 months,
Jinx,University of Washington,Management Information System,Fall 2018 ,Applied,319,TOEFL,105,6.8 CGPA ,6 months,
OnTop09,University of Washington,Management Information System,Fall 2018 ,Applied,315,TOEFL,100,72%,43 months,
LeharA,University of Washington,Management Information System,Fall 2018 ,Applied,310,TOEFL,106,75.60%,42 months,
aish004,University of Washington,Management Information System,Fall 2018 ,Applied,306,TOEFL,100,78%,17 months,
Anju1234,University of Washington,Management Information System,Fall 2018 ,Applied,319,TOEFL,113,73.40%,26 months,
Shivapriyak,University of Washington,Management Information System,Fall 2018 ,Applied,317,TOEFL,103,79%,60 months,
ShruthiS,University of Washington,Management Information System,Fall 2018 ,Applied,N.A. ,TOEFL,98,7.13 CGPA ,58 months,
ashishiyer,University of Washington,Management Information System,Fall 2017 ,Applied,321,TOEFL,106,8.16 CGPA ,NA,
amitmahapatra95,University of Washington,Management Information System,Fall 2017 ,Applied,315,TOEFL,105,7.4 CGPA ,2 months,
shaivya,University of Washington,Management Information System,Fall 2017 ,Applied,328,TOEFL,116,9 CGPA ,31 months,
Mervin,University of Washington,Management Information System,Fall 2017 ,Applied,322,TOEFL,114,8.97 CGPA ,NA,
Sushmit,University of Washington,Management Information System,Fall 2017 ,Applied,317,TOEFL,109,9.18 CGPA ,6 months,
maheshkumar94,University of Washington,Management Information System,Fall 2017 ,Applied,327,TOEFL,111,7.85 CGPA ,18 months,
raviteja2021,University of Washington,Management Information System,Fall 2017 ,Applied,324,TOEFL,104,7.5 CGPA ,20 months,
shettyprithvi,University of Washington,Management Information System,Fall 2017 ,Applied,323,TOEFL,99,7.24 CGPA ,2 months,
DarshG,University of Washington,Management Information System,Fall 2018 ,Admit,315,TOEFL,101,9.81 CGPA ,NA,
Meenu95,University of Washington,Management Information System,Fall 2018 ,Admit,323,TOEFL,99,7.38 CGPA ,18 months,
Amarjeetcheema,University of Washington,Management Information System,Fall 2018 ,Admit,316,TOEFL,97,70%,31 months,
Amratansh,University of Washington,Management Information System,Fall 2018 ,Admit,317,TOEFL,96,9.586 CGPA ,NA,
Samra ,University of Washington,Management Information System,Fall 2018 ,Admit,316,TOEFL,112,8.48 CGPA ,21 months,
Prakirn,University of Washington,Management Information System,Fall 2018 ,Admit,321,TOEFL,104,6.541 CGPA ,2 months,
heenal211,University of Washington,Management Information System,Fall 2018 ,Admit,313,TOEFL,100,7.65 CGPA ,NA,
Ankeet1406,University of Washington,Management Information System,Fall 2018 ,Admit,326,TOEFL,111,60.10%,42 months,
Animesh1990,University of Washington,Management Information System,Fall 2018 ,Admit,329,TOEFL,114,7.2 CGPA ,51 months,
GauravDharra,University of Washington,Management Information System,Fall 2018 ,Admit,313,ENG TEST,NA ,75%,38 months,
rahulrzende,University of Washington,Management Information System,Fall 2018 ,Admit,332,TOEFL,116,8.77 CGPA ,31 months,
Hardit,University of Washington,Management Information System,Fall 2018 ,Admit,324,TOEFL,114,8.3 CGPA ,30 months,
ShrutiCh,University of Washington,Management Information System,Spring 2018 ,Admit,318,ENG TEST,NA ,8.9 CGPA ,40 months,
bara,University of Washington,Management Information System,Fall 2018 ,Admit,320,TOEFL,108,65%,41 months,
vinnysai,University of Washington,Management Information System,Fall 2018 ,Admit,330,TOEFL,110,8.4 CGPA ,30 months,
kurawadwala,University of Washington,Management Information System,Fall 2018 ,Admit,N.A. ,TOEFL,108,68.34%,54 months,
Apchin,University of Washington,Management Information System,Fall 2017 ,Admit,307,TOEFL,99,9 CGPA ,36 months,
nebaditanayak,University of Washington,Management Information System,Fall 2017 ,Admit,320,TOEFL,103,7.85 CGPA ,52 months,
himanshua2011,University of Washington,Management Information System,Fall 2017 ,Admit,313,TOEFL,104,66.74%,20 months,
sathwik7vk,University of Washingto,n Management Information System,Fall 2017 ,Admit,322,TOEFL,109,90.81%,25 months,
ishabandi,University of Washington,Management Information System,Fall 2018 ,Reject,319,TOEFL,117,8.44 CGPA ,4 months,
MayurDevil,University of Washington,Management Information System,Fall 2018 ,Reject,319,TOEFL,112,7.52 CGPA ,35 months,
KoSanjana,University of Washington,Management Information System,Fall 2018 ,Reject,305,TOEFL,109,86%,25 months,
noogler,University of Washington,Management Information System,Fall 2018 ,Reject,315,TOEFL,102,6.76 CGPA ,19 months,
theharishkm,University of Washington,Management Information System,Fall 2018 ,Reject,N.A. ,TOEFL,104,8.15 CGPA ,33 months,
Himanshi22,University of Washington,Management Information System,Fall 2018 ,Reject,314,TOEFL,100,76%,41 months,
TheAmerican,University of Washington,Management Information System,Fall 2018 ,Reject,312,TOEFL,108,72%,67 months,
anadirastogi47,University of Washington,Management Information System,Fall 2018 ,Reject,315,TOEFL,109,6.72 CGPA ,29 months,
Gnanendratr,University of Washington,Management Information System,Fall 2018 ,Reject,319,TOEFL,105,7.61 CGPA ,40 months,
Vedang07,University of Washington,Management Information System,Fall 2018 ,Reject,317,TOEFL,108,8.2 CGPA ,NA,
Ankita Tapadia,University of Washington,Management Information System,Fall 2018 ,Reject,318,TOEFL,0,67%,16 months,
Aashay Kedar,University of Washington,Management Information System,Fall 2018 ,Reject,313,TOEFL,104,7.2 CGPA ,19 months,
shivambindal,University of Washington,Management Information System,Fall 2018 ,Reject,316,TOEFL,101,81%,15 months,
HimanshiM,University of Washington,Management Information System,Fall 2018 ,Reject,313,TOEFL,109,7.5 CGPA ,16 months,
Adyasha1094,University of Washington,Management Information System,Fall 2018 ,Reject,318,TOEFL,118,8.43 CGPA ,30 months,
Asmita10,University of Washington,Management Information System,Fall 2018 ,Reject,312,TOEFL,110,7.62 CGPA ,2 months,
darshit96,University of Washington,Management Information System,Fall 2018 ,Reject,322,TOEFL,104,8.3 CGPA ,NA,
JaySomaiya,University of Washington,Management Information System,Fall 2018 ,Reject,317,TOEFL,110,6.93 CGPA ,25 months,
Varuntan,University of Washington,Management Information System,Fall 2018 ,Reject,308,TOEFL,98,65%,25 months,
